playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8476906,2025,Shayne Gostisbehere,CAR,D,all,12,13716.0,273.0,9.73,0.62,0.63,0.69,0.58,0.66,0.6,59.0,26.04,1.23,1.67,6.85,0.86,16.29,10.1,1.16,1.25,1.19,0.0,4.0,19.0,18.0,29.0,66.0,5.0,1.0,2.0,0.0,6.0,0.0,18.0,10.0,18.0,36.0,1.0,2.0,0.0,10.0,4.0,11.0,34.0,3.0,0.0,0.82,0.41,0.0,0.0,1.0,0.0,66.67,37.0,37.16,6.0,0.39,0.22,0.0,1.62,1.64,1.56,273.0,61.0,9.0,45.0,158.0,48.0,30.0,39.0,156.0,0.0,0.0,34037.0,2.0,8.0,4.0,8.0,156.92,13.99,12.92,14.32,13.24,117.0,97.0,105.0,319.0,10.0,16.0,0.0,166.0,36.0,12.0,5.02,4.48,4.49,4.0,4.0,2.0,327.11,214.0,219.28,2.5,3.33,3.33,13.17,13.41,12.74,81.4,8.57,8.13,8.6,8.17,78.0,30.0,38.0,146.0,6.0,11.0,0.0,77.0,21.0,10.0,2.31,2.76,3.5,2.0,2.0,2.0,144.73,108.0,107.68,1.04,2.41,2.41,7.2,7.29,7.12,36.62,21.06,617.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0
8476906,2025,Shayne Gostisbehere,CAR,D,5on5,12,10070.0,217.0,9.73,0.57,0.6,0.62,0.59,0.6,0.61,63.0,14.25,0.6,0.73,4.03,0.47,8.35,5.83,0.59,0.62,0.61,0.0,1.0,11.0,9.0,18.0,38.0,2.0,1.0,0.0,0.0,2.0,0.0,9.0,8.0,10.0,19.0,0.0,0.0,0.0,8.0,4.0,10.0,18.0,2.0,0.0,0.3,0.29,0.0,0.0,1.0,0.0,38.67,20.0,20.16,5.0,0.15,0.0,0.0,0.75,0.77,0.76,217.0,32.0,6.0,39.0,140.0,38.0,25.0,24.0,130.0,0.0,0.0,26133.0,0.0,4.0,2.0,7.0,105.38,8.46,8.03,8.79,8.34,79.0,64.0,68.0,211.0,7.0,13.0,0.0,113.0,24.0,6.0,3.57,2.92,1.98,3.0,4.0,0.0,219.11,143.0,148.28,1.36,2.72,2.72,7.1,7.34,7.18,71.1,6.49,6.08,6.52,6.12,67.0,28.0,35.0,130.0,4.0,10.0,0.0,71.0,17.0,7.0,2.14,2.2,2.14,2.0,1.0,1.0,128.73,95.0,94.68,0.92,2.15,2.15,5.26,5.35,5.19,23.7,15.52,503.0,348.0,0.86,0.19,18.0,4.0,15.0,3.0
8476906,2025,Shayne Gostisbehere,CAR,D,4on5,12,17.0,6.0,3.25,0.0,0.67,0.0,0.43,0.0,0.54,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,2123.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.87,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8476906,2025,Shayne Gostisbehere,CAR,D,5on4,12,2950.0,36.0,9.77,0.81,0.94,0.9,0.93,0.88,0.91,12.0,11.14,0.52,0.89,2.7,0.37,7.57,3.95,0.47,0.52,0.47,0.0,2.0,7.0,9.0,10.0,26.0,2.0,0.0,2.0,0.0,3.0,0.0,9.0,2.0,7.0,16.0,1.0,2.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,26.0,16.0,16.0,0.0,0.23,0.22,0.0,0.75,0.75,0.68,36.0,24.0,0.0,5.0,7.0,8.0,2.0,6.0,20.0,0.0,0.0,1728.0,2.0,0.0,0.0,0.0,42.45,3.5,3.29,3.5,3.29,30.0,29.0,35.0,94.0,2.0,2.0,0.0,50.0,6.0,3.0,1.32,0.79,1.39,1.0,0.0,1.0,94.0,59.0,59.0,0.93,0.22,0.22,4.21,4.21,3.98,6.65,0.84,0.81,0.84,0.81,8.0,0.0,2.0,10.0,0.0,1.0,0.0,4.0,2.0,2.0,0.08,0.24,0.51,0.0,0.0,0.0,10.0,8.0,8.0,0.07,0.25,0.25,0.65,0.65,0.65,2.57,0.17,42.0,3.0,0.02,0.0,1.0,0.0,1.0,0.0
8477498,2025,Darnell Nurse,EDM,D,other,6,312.0,8.0,-0.1,0.59,0.06,0.5,0.38,0.5,0.33,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,6.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,1.62,0.2,0.2,0.2,0.2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03,0.17,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.22,0.22,0.22,1.3,0.13,0.13,0.13,0.13,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.17,0.17,0.17,0.06,0.92,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8477498,2025,Darnell Nurse,EDM,D,all,6,8329.0,179.0,0.82,0.38,0.46,0.4,0.49,0.41,0.48,12.0,12.91,0.35,0.6,4.08,0.41,6.83,5.73,0.35,0.36,0.36,0.0,0.0,15.0,3.0,10.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,8.0,15.0,18.0,2.0,4.0,0.0,12.0,3.0,7.0,18.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,27.95,18.0,18.03,6.0,0.12,0.0,0.0,0.48,0.48,0.48,179.0,12.0,32.0,42.0,93.0,20.0,17.0,18.0,124.0,0.0,0.0,13420.0,4.0,4.0,2.0,12.0,59.0,4.36,4.17,4.43,4.23,59.0,23.0,26.0,108.0,7.0,7.0,2.0,66.0,11.0,5.0,1.52,1.46,1.38,3.0,3.0,1.0,107.62,82.0,81.95,0.75,1.45,0.98,4.14,4.21,4.17,86.92,7.2,6.97,7.18,6.94,79.0,41.0,40.0,160.0,6.0,9.0,2.0,95.0,17.0,8.0,2.63,1.92,2.65,2.0,2.0,2.0,158.73,120.0,120.32,1.24,2.17,2.17,6.28,6.29,6.24,12.82,14.8,219.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0
8477498,2025,Darnell Nurse,EDM,D,5on5,6,7270.0,155.0,0.82,0.46,0.5,0.44,0.49,0.44,0.47,7.0,12.27,0.34,0.56,3.96,0.39,6.56,5.19,0.34,0.34,0.34,0.0,0.0,14.0,3.0,10.0,27.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,7.0,14.0,17.0,2.0,4.0,0.0,12.0,3.0,7.0,17.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,26.95,17.0,17.03,6.0,0.11,0.0,0.0,0.45,0.46,0.46,155.0,11.0,20.0,40.0,84.0,18.0,13.0,16.0,108.0,0.0,0.0,10895.0,4.0,4.0,2.0,11.0,55.17,4.06,3.87,4.13,3.92,56.0,21.0,26.0,103.0,7.0,7.0,2.0,62.0,10.0,5.0,1.39,1.29,1.38,3.0,3.0,1.0,102.62,77.0,76.95,0.7,1.45,0.98,3.79,3.86,3.82,69.88,4.75,4.57,4.72,4.55,62.0,35.0,36.0,133.0,3.0,7.0,1.0,81.0,11.0,5.0,2.11,1.24,1.39,2.0,1.0,0.0,131.73,97.0,97.32,0.9,1.68,1.68,3.96,3.97,3.92,7.78,7.88,175.0,185.0,0.72,0.01,12.0,1.0,10.0,1.0
8477498,2025,Darnell Nurse,EDM,D,4on5,6,687.0,15.0,0.82,0.04,0.09,0.11,0.08,0.13,0.09,11.0,0.64,0.01,0.04,0.11,0.02,0.28,0.54,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.03,0.03,0.03,15.0,0.0,10.0,2.0,3.0,1.0,4.0,1.0,9.0,0.0,0.0,622.0,0.0,0.0,0.0,0.0,2.21,0.11,0.11,0.11,0.11,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.02,0.0,0.0,0.13,0.13,0.13,15.74,2.33,2.26,2.33,2.26,17.0,4.0,4.0,25.0,3.0,2.0,1.0,12.0,6.0,3.0,0.39,0.67,1.26,0.0,1.0,2.0,25.0,21.0,21.0,0.32,0.48,0.48,2.16,2.16,2.15,0.32,3.12,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8477498,2025,Darnell Nurse,EDM,D,5on4,6,60.0,1.0,-0.63,0.0,0.96,0.0,0.86,0.0,0.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.02,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8477496,2025,Elias Lindholm,BOS,C,other,6,369.0,5.0,0.42,0.21,0.41,0.36,0.42,0.4,0.38,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,5.0,576.0,0.0,0.0,0.0,0.0,6.1,0.65,0.63,0.65,0.63,5.0,3.0,2.0,10.0,1.0,0.0,0.0,7.0,0.0,1.0,0.33,0.0,0.32,0.0,0.0,1.0,10.0,8.0,8.0,0.1,0.0,0.0,0.75,0.75,0.73,8.22,2.38,2.13,2.38,2.13,7.0,5.0,6.0,18.0,1.0,1.0,0.0,7.0,0.0,5.0,0.31,0.0,2.07,0.0,0.0,1.0,18.0,12.0,12.0,0.17,0.32,0.32,2.23,2.23,1.97,2.17,3.09,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8477496,2025,Elias Lindholm,BOS,C,all,6,6734.0,150.0,1.35,0.43,0.42,0.46,0.45,0.48,0.42,21.0,11.81,1.3,1.02,2.95,0.51,6.71,4.53,1.25,1.3,1.25,0.0,0.0,10.0,7.0,0.0,17.0,2.0,2.0,0.0,1.0,2.0,0.0,6.0,7.0,8.0,15.0,1.0,2.0,53.0,19.0,0.0,6.0,13.0,3.0,1.0,0.38,0.57,0.35,0.0,2.0,0.0,16.55,17.0,16.59,3.0,0.24,0.0,0.23,1.31,1.29,1.27,150.0,24.0,21.0,17.0,88.0,11.0,18.0,23.0,98.0,53.0,38.0,15420.0,2.0,2.0,1.0,3.0,60.26,5.27,5.12,5.25,5.1,53.0,32.0,21.0,106.0,5.0,5.0,1.0,67.0,12.0,6.0,1.76,1.68,1.83,0.0,3.0,2.0,103.64,85.0,83.67,1.1,0.84,0.84,5.54,5.51,5.45,68.22,6.88,6.29,6.96,6.36,54.0,39.0,31.0,124.0,6.0,8.0,0.0,70.0,14.0,9.0,2.02,1.6,3.25,3.0,2.0,1.0,125.16,93.0,93.48,1.08,1.53,1.53,6.43,6.48,6.07,10.8,14.8,228.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0
8477496,2025,Elias Lindholm,BOS,C,5on5,6,4693.0,112.0,1.35,0.49,0.48,0.44,0.48,0.45,0.46,26.0,8.85,0.91,0.69,2.33,0.39,5.02,3.68,0.87,0.91,0.86,0.0,0.0,8.0,5.0,0.0,13.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,6.0,6.0,11.0,1.0,2.0,37.0,17.0,0.0,2.0,10.0,3.0,0.0,0.34,0.57,0.0,0.0,2.0,0.0,12.55,13.0,12.59,1.0,0.15,0.0,0.21,0.85,0.82,0.81,112.0,12.0,13.0,13.0,74.0,10.0,13.0,16.0,73.0,37.0,27.0,12148.0,2.0,2.0,1.0,3.0,34.75,3.11,3.01,3.08,2.99,30.0,19.0,15.0,64.0,3.0,3.0,1.0,38.0,9.0,2.0,1.15,1.4,0.56,0.0,3.0,0.0,61.64,49.0,47.67,0.49,0.54,0.54,3.06,3.03,3.01,44.93,3.22,3.02,3.3,3.09,34.0,27.0,21.0,82.0,5.0,6.0,0.0,50.0,8.0,3.0,1.38,0.96,0.88,3.0,2.0,0.0,83.16,61.0,61.48,0.59,0.91,0.91,2.9,2.95,2.89,7.42,8.13,186.0,202.0,0.01,0.08,1.0,3.0,1.0,1.0
8477496,2025,Elias Lindholm,BOS,C,4on5,6,685.0,23.0,1.35,0.03,0.15,0.09,0.15,0.11,0.14,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8.0,3.0,12.0,0.0,3.0,4.0,16.0,9.0,3.0,2071.0,0.0,0.0,0.0,0.0,1.45,0.03,0.03,0.03,0.03,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.04,0.04,0.04,11.95,1.11,0.99,1.11,0.99,10.0,6.0,4.0,20.0,0.0,1.0,0.0,10.0,5.0,1.0,0.27,0.55,0.3,0.0,0.0,0.0,20.0,16.0,16.0,0.29,0.3,0.3,1.1,1.1,1.01,0.59,3.35,11.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
8477496,2025,Elias Lindholm,BOS,C,5on4,6,987.0,10.0,0.44,0.9,0.73,0.88,0.86,0.87,0.77,18.0,2.96,0.39,0.33,0.62,0.12,1.69,0.85,0.38,0.39,0.38,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,1.0,0.04,0.0,0.35,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.1,0.0,0.02,0.46,0.46,0.46,10.0,9.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,5.0,2.0,625.0,0.0,0.0,0.0,0.0,17.97,1.49,1.45,1.49,1.45,16.0,10.0,4.0,30.0,1.0,2.0,0.0,20.0,3.0,3.0,0.26,0.28,0.95,0.0,0.0,1.0,30.0,26.0,26.0,0.49,0.3,0.3,1.69,1.69,1.67,3.11,0.16,0.16,0.16,0.16,3.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.07,0.1,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.04,0.0,0.0,0.2,0.2,0.2,0.62,0.23,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8477220,2025,Nate Schmidt,UTA,D,other,6,273.0,9.0,1.75,0.28,0.52,0.38,0.68,0.5,0.61,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,6.0,1.0,0.0,2.0,6.0,0.0,0.0,957.0,0.0,0.0,0.0,0.0,2.3,0.18,0.18,0.18,0.18,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.03,0.0,0.0,0.2,0.2,0.2,2.49,0.45,0.41,0.45,0.41,3.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.11,0.32,0.0,0.0,1.0,5.0,3.0,3.0,0.05,0.32,0.32,0.18,0.18,0.18,1.49,1.36,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8477220,2025,Nate Schmidt,UTA,D,all,6,7794.0,191.0,2.3,0.48,0.44,0.45,0.49,0.46,0.49,22.0,9.2,0.51,0.55,2.91,0.3,5.25,3.48,0.5,0.48,0.48,1.0,0.0,8.0,5.0,6.0,19.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,3.0,8.0,13.0,1.0,2.0,0.0,5.0,0.0,12.0,12.0,0.0,1.0,0.3,0.0,0.2,0.0,0.0,0.0,18.93,13.0,12.71,9.0,0.11,0.82,0.2,0.42,0.41,0.4,191.0,18.0,23.0,26.0,124.0,23.0,28.0,23.0,117.0,0.0,0.0,16482.0,2.0,2.0,1.0,10.0,62.33,5.27,5.12,5.33,5.17,55.0,31.0,29.0,115.0,5.0,9.0,1.0,65.0,16.0,5.0,2.01,1.87,1.4,3.0,1.0,1.0,115.82,86.0,86.56,0.81,1.76,1.76,4.32,4.32,4.27,73.96,5.71,5.12,5.75,5.16,61.0,39.0,40.0,140.0,5.0,10.0,2.0,81.0,13.0,6.0,2.23,1.46,2.02,2.0,1.0,2.0,140.21,100.0,100.7,1.12,1.42,1.42,5.41,5.42,4.93,11.18,14.44,264.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0
8477220,2025,Nate Schmidt,UTA,D,5on5,6,6610.0,157.0,2.3,0.6,0.41,0.5,0.45,0.51,0.46,17.0,9.2,0.51,0.55,2.91,0.3,5.25,3.48,0.5,0.48,0.48,1.0,0.0,8.0,5.0,6.0,19.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,3.0,8.0,13.0,1.0,2.0,0.0,4.0,0.0,12.0,12.0,0.0,1.0,0.3,0.0,0.2,0.0,0.0,0.0,18.93,13.0,12.71,9.0,0.11,0.82,0.2,0.42,0.41,0.4,157.0,16.0,17.0,25.0,99.0,22.0,26.0,17.0,92.0,0.0,0.0,12480.0,2.0,0.0,0.0,8.0,60.03,5.1,4.94,5.16,4.99,52.0,31.0,29.0,112.0,5.0,9.0,1.0,62.0,16.0,5.0,1.83,1.87,1.4,3.0,1.0,1.0,112.82,83.0,83.56,0.78,1.76,1.76,4.12,4.12,4.07,59.07,3.45,3.39,3.48,3.42,47.0,34.0,30.0,111.0,2.0,4.0,0.0,72.0,7.0,2.0,2.04,0.85,0.56,2.0,0.0,0.0,111.21,81.0,81.7,0.76,0.43,0.43,3.77,3.78,3.72,6.8,9.7,182.0,222.0,0.3,0.0,14.0,0.0,8.0,0.0
8477220,2025,Nate Schmidt,UTA,D,4on5,6,894.0,21.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,1.0,16.0,0.0,1.0,3.0,17.0,0.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1.82,1.32,1.82,1.32,11.0,5.0,8.0,24.0,2.0,5.0,1.0,8.0,5.0,3.0,0.18,0.5,1.14,0.0,1.0,1.0,24.0,16.0,16.0,0.31,0.67,0.67,1.46,1.46,1.03,0.0,2.37,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8477220,2025,Nate Schmidt,UTA,D,5on4,6,17.0,4.0,0.78,0.0,0.78,0.0,0.81,0.0,0.79,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.58,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
